mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	slur	Trill:trill
106	104	619/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	1239							
106	104	621/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1240							
106	104	311	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1241							
106	104	312	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1242							
107	105	625/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	1243						78	
107	105	1251/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1244						78	
107	105	313	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1245						78	
107	105	1253/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1246						78	
107	105	627/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1247						78	
107	105	1255/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1248							
107	105	314	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1249							
107	105	315	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1250							
107	105	625/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	1251							
107	105	315	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1252							
108	106	631/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	1253						79	
108	106	317	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1254							
108	106	631/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1255						80	
108	106	317	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1256							
108	106	318	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1257							
109	107	319	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1258							
109	107	639/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1259							
109	107	320	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1260							
109	107	641/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1261							
109	107	321	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1262							
109	107	637/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1263							
109	107	319	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1264							
109	107	639/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1265							
109	107	320	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1266							
109	107	641/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1267							
109	107	321	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1268							
110	108	643/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	1269							
110	108	1287/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1270							
110	108	322	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1271							
110	108	1289/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1272							
110	108	645/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1273							
110	108	1291/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1274							
110	108	323	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1275							
110	108	1293/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1276							
110	108	647/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1277							
110	108	1295/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1278							
110	108	324	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1279							
110	108	1297/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1280							
110	108	643/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	1281							
110	108	645/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1282							
110	108	323	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1283							
110	108	324	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1284							
111	109	649/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	1285							
111	109	651/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1286							
111	109	326	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1287							
111	109	327	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1288							
111	109	649/2	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	1289							
111	109	1299/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	1290							
111	109	325	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	1291							
111	109	1301/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	1292							
111	109	651/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	1293							
111	109	1303/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	1294							
111	109	326	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	1295							
111	109	1305/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	1296							
111	109	653/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	1297							
111	109	1307/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	1298							
111	109	327	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	1299							
111	109	1309/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	1300							
112	110	655/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1301							
112	110	328	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1302							
112	110	657/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1303							
112	110	329	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1304							
112	110	659/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1305							
112	110	330	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1306							
112	110	655/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1307							
112	110	328	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1308							
112	110	657/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1309							
112	110	329	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1310							
112	110	659/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1311							
112	110	330	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1312							
113	111	661/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	1313							
113	111	663/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1314							
113	111	332	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1315							
113	111	333	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1316							
113	111	661/2	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	1317							
113	111	1323/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	1318							
113	111	331	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	1319							
113	111	1325/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	1320							
113	111	663/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	1321							
113	111	1327/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	1322							
113	111	332	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	1323							
113	111	1329/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	1324							
113	111	665/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	1325							
113	111	1331/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	1326							
113	111	333	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	1327							
113	111	1333/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	1328							
114	112	667/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	1329							
114	112	1335/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1330							
114	112	334	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1331							
114	112	1337/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1332							
114	112	669/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1333							
114	112	1339/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1334							
114	112	335	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1335							
114	112	336	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1336							
114	112	667/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1337							
114	112	669/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1338							
114	112	335	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	1339							
114	112	1341/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	1340							
114	112	671/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	1341							
114	112	1343/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	1342							
114	112	336	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	1343							
114	112	1345/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	1344							
115	113	673/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	1345							
115	113	1347/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1346							
115	113	337	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1347							
115	113	1349/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1348							
115	113	675/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1349							
115	113	1351/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1350							
115	113	338	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1351							
115	113	339	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1352							
115	113	673/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1353							
115	113	675/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1354							
115	113	338	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	1355							
115	113	1353/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	1356							
115	113	677/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	1357							
115	113	1355/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	1358							
115	113	339	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	1359							
115	113	1357/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	1360							
116	114	679/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	1361							
116	114	1359/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1362							
116	114	340	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1363							
116	114	1361/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1364							
116	114	681/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1365							
116	114	1363/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1366							
116	114	341	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1367							
116	114	342	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1368							
116	114	679/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1369							
116	114	681/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1370							
116	114	341	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	1371							
116	114	1365/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	1372							
116	114	683/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	1373							
116	114	1367/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	1374							
116	114	342	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	1375							
116	114	1369/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	1376							
117	115	685/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	1377							
117	115	1371/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1378							
117	115	343	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1379							
117	115	1373/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1380							
117	115	687/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1381							
117	115	1375/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1382							
117	115	344	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1383							
117	115	345	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1384							
117	115	685/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1385							
117	115	687/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1386							
117	115	344	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	1387							
117	115	1377/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	1388							
117	115	689/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	1389							
117	115	1379/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	1390							
117	115	345	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	1391							
117	115	1381/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	1392							
118	116	691/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	1393							
118	116	1383/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1394							
118	116	346	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1395							
118	116	1385/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1396							
118	116	693/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1397							
118	116	1387/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1398							
118	116	347	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1399							
118	116	348	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1400							
118	116	691/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1401							
118	116	693/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1402							
118	116	347	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	1403							
118	116	1389/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	1404							
118	116	695/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	1405							
118	116	1391/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	1406							
118	116	348	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	1407							
118	116	1393/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	1408							
119	117	697/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	1409							
119	117	1395/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1410							
119	117	349	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1411							
119	117	1397/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1412							
119	117	699/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1413							
119	117	1399/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1414							
119	117	350	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1415							
119	117	351	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1416							
119	117	697/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1417							
119	117	699/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1418							
119	117	350	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	1419							
119	117	1401/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	1420							
119	117	701/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	1421							
119	117	1403/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	1422							
119	117	351	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	1423							
119	117	1405/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	1424							
120	118	703/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	1425							
120	118	1407/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1426							
120	118	352	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1427							
120	118	1409/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1428							
120	118	705/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1429							
120	118	1411/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1430							
120	118	1413/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1431							
120	118	707/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1432							
120	118	1415/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1433							
120	118	354	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1434							
120	118	1417/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1435							
120	118	703/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1436							
120	118	705/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1437							
120	118	353	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1438							
120	118	354	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1439							
121	119	1419/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1440							
121	119	355	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1441							
121	119	1421/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1442							
121	119	711/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1443							
121	119	1423/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1444							
121	119	1425/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1445							
121	119	713/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1446							
121	119	1427/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1447							
121	119	357	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1448							
121	119	1429/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1449							
121	119	709/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	1450							
121	119	711/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1451							
121	119	356	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1452							
121	119	357	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1453							
122	120	715/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1454							
122	120	358	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1455							
122	120	717/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1456							
122	120	359	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1457							
122	120	719/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1458							
122	120	360	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1459							
122	120	715/2	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	1460							
122	120	1431/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	1461							
122	120	358	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	1462							
122	120	1433/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	1463							
122	120	717/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	1464							
122	120	1435/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	1465							
122	120	359	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	1466							
122	120	1437/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	1467							
122	120	719/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	1468							
122	120	1439/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	1469							
122	120	360	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	1470							
122	120	1441/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	1471							
123	121	721/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1472							
123	121	361	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1473							
123	121	723/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1474							
123	121	362	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1475							
123	121	363	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1476						81	
123	121	721/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1477							
123	121	723/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1478							
123	121	362	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1479							
123	121	725/2	0.0	1/2	1/2	StaffText	6/8	2	1	0								dolce				
124	122	727/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	1480						81	
124	122	729/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1481							
124	122	365	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1482							
124	122	731/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1483							
124	122	1463/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1484							
124	122	366	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1485							
124	122	1465/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1486							
125	123	733/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	1487						82	
125	123	368	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	1488							
125	123	369	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1489							
125	123	733/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1490							
125	123	368	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1491							
125	123	369	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1492							
126	124	739/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1493						83	
126	124	370	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1494							
126	124	741/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1495							
126	124	371	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1496							
126	124	743/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1497							
126	124	372	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1498							
126	124	739/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	1499							
126	124	743/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1500						84	
126	124	372	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1501							
127	125	745/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	1502						85	
127	125	747/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1503							
127	125	374	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1504							
127	125	375	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1505						86	
127	125	745/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1506							
127	125	374	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1507							
128	126	751/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	1508						86	
128	126	753/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1509							
128	126	377	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1510							
128	126	755/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1511						87	
128	126	1511/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1512						87	
128	126	378	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1513						87	
128	126	1513/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1514							
129	127	757/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	1515						88	
129	127	380	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1516							
129	127	761/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1517						89	
129	127	381	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1518							
129	127	757/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1519							
129	127	380	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1520							
129	127	381	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1521							
130	128	763/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1522						90	
130	128	382	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1523							
130	128	765/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1524							
130	128	383	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1525							
130	128	384	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1526							
130	128	763/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1527							
130	128	765/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1528							
130	128	383	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1529							
130	128	384	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1530							
131	129	769/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	1531						91	
131	129	386	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1532							
131	129	387	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1533						92	
131	129	769/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1534						93	
131	129	386	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1535							
132	130	775/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1536							
132	130	388	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1537						94	
132	130	1553/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1538						94	
132	130	777/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1539						94	
132	130	1555/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1540						94	
132	130	389	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1541						94	
132	130	1557/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1542						94	
132	130	779/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1543						94	
132	130	1559/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1544						94	
