mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
21	21	40	40	0.16666666666666666	0	0	Chord	2/4	1	1	1/24	1/16	2/3	260								
21	21	241/6	241/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24	1/16	2/3	261								
21	21	121/3	121/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24	1/16	2/3	262								
21	21	81/2	81/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24	1/16	2/3	263								
21	21	122/3	122/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24	1/16	2/3	264								
21	21	245/6	245/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24	1/16	2/3	265								
21	21	41	41	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24	1/16	2/3	266								
21	21	247/6	247/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24	1/16	2/3	267								
21	21	124/3	124/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24	1/16	2/3	268								
21	21	83/2	83/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24	1/16	2/3	269								
21	21	125/3	125/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24	1/16	2/3	270								
21	21	251/6	251/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24	1/16	2/3	271								
21	21	40	40	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	272								
21	21	83/2	83/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	273								
22	22	42	42	0.16666666666666666	0	0	Chord	2/4	1	1	1/24	1/16	2/3	274								
22	22	253/6	253/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24	1/16	2/3	275								
22	22	127/3	127/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24	1/16	2/3	276								
22	22	85/2	85/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24	1/16	2/3	277								
22	22	128/3	128/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24	1/16	2/3	278								
22	22	257/6	257/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24	1/16	2/3	279								
22	22	43	43	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24	1/16	2/3	280								
22	22	259/6	259/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24	1/16	2/3	281								
22	22	130/3	130/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24	1/16	2/3	282								
22	22	87/2	87/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24	1/16	2/3	283								
22	22	131/3	131/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24	1/16	2/3	284								
22	22	263/6	263/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24	1/16	2/3	285								
22	22	42	42	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	286								
22	22	85/2	85/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	287								
22	22	43	43	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	288								
22	22	87/2	87/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	289								
23	23	44	44	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	290								
23	23	45	45	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	291								
23	23	44	44	0.16666666666666666	0	0	Chord	2/4	2	1	1/24	1/16	2/3	292								
23	23	265/6	265/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24	1/16	2/3	293								
23	23	133/3	133/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24	1/16	2/3	294								
23	23	89/2	89/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24	1/16	2/3	295								
23	23	134/3	134/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24	1/16	2/3	296								
23	23	269/6	269/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24	1/16	2/3	297								
23	23	45	45	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24	1/16	2/3	298								
23	23	271/6	271/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24	1/16	2/3	299								
23	23	136/3	136/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24	1/16	2/3	300								
23	23	91/2	91/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24	1/16	2/3	301								
23	23	137/3	137/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24	1/16	2/3	302								
23	23	275/6	275/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24	1/16	2/3	303								
24	24	46	46	0.16666666666666666	0	0	Chord	2/4	1	1	1/24	1/16	2/3	304								
24	24	277/6	277/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24	1/16	2/3	305								
24	24	139/3	139/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24	1/16	2/3	306								
24	24	93/2	93/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24	1/16	2/3	307								
24	24	140/3	140/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24	1/16	2/3	308								
24	24	281/6	281/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24	1/16	2/3	309								
24	24	47	47	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24	1/16	2/3	310								
24	24	283/6	283/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24	1/16	2/3	311								
24	24	142/3	142/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24	1/16	2/3	312								
24	24	95/2	95/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24	1/16	2/3	313								
24	24	143/3	143/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24	1/16	2/3	314								
24	24	287/6	287/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24	1/16	2/3	315								
24	24	46	46	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	316								
24	24	47	47	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	317								
25	25	48	48	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	318		articStaccatoAbove						
25	25	97/2	97/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	319		articStaccatoAbove						
25	25	48	48	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	320								
26	26	50	50	0.0	0	0	Dynamic	2/4	2	1	0				p							
26	26	50	50	0.75	0	0	Chord	2/4	2	1	3/16	1/8	3/2	321								18
26	26	203/4	203/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32	1/32	1	322								
26	26	407/8	407/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32	1/32	1	323								
26	26	51	51	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	324								
26	26	103/2	103/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	325								
27	27	105/2	105/2	0.0	1/8	1/8	Dynamic	2/4	1	1	0				p							
27	27	105/2	105/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	326								19
27	27	211/4	211/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	327								
27	27	53	53	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	328								20
27	27	107/2	107/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	329								
27	27	52	52	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	330								21
27	27	105/2	105/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	331								
27	27	53	53	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	332		articStaccatoAbove						
28	28	54	54	0.75	0	0	Chord	2/4	2	1	3/16	1/8	3/2	333								22
28	28	219/4	219/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32	1/32	1	334								
28	28	439/8	439/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32	1/32	1	335								
28	28	55	55	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	336								
28	28	111/2	111/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	337		articStaccatoAbove						
29	29	113/2	113/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	338								23
29	29	227/4	227/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	339								
29	29	57	57	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	340								24
29	29	115/2	115/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	341								
29	29	56	56	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	342								25
29	29	113/2	113/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	343								
29	29	57	57	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	344		articStaccatoAbove						
30	30	58	58	0.75	0	0	Chord	2/4	1	1	3/16	1/8	3/2	345								26
30	30	235/4	235/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	346								26
30	30	471/8	471/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	347								26
30	30	59	59	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	348								
30	30	119/2	119/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	349		articStaccatoAbove						
30	30	117/2	117/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	350								27
30	30	59	59	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	351								27
30	30	119/2	119/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	352								
30	30	117/2	117/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8	1/8	1	353								28
30	30	59	59	0.5	1/4	1/4	Chord	2/4	2	2	1/8	1/8	1	354								28
30	30	119/2	119/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8	1/8	1	355								
31	31	60	60	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	356								29
31	31	121/2	121/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	357								
31	31	123/2	123/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	358		articStaccatoAbove						
31	31	60	60	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	359								30
31	31	61	61	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	360								30
31	31	60	60	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	361								
31	31	61	61	1.0	1/4	1/4	Chord	2/4	2	2	1/4	1/4	1	362								
32	32	62	62	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	363								31
32	32	125/2	125/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	364								
32	32	127/2	127/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	365								32
32	32	255/4	255/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	366								
32	32	62	62	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	367								30
32	32	63	63	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	368								
32	32	62	62	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	369								
32	32	63	63	1.0	1/4	1/4	Chord	2/4	2	2	1/4	1/4	1	370								
33	33	64	64	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	371								33
33	33	129/2	129/2	1.0	1/8	1/8	Chord	2/4	1	1	1/4	1/4	1	372								33
33	33	131/2	131/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	373								
33	33	64	64	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	374								
33	33	129/2	129/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	375								
33	33	65	65	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	376								
33	33	131/2	131/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	377								
33	33	64	64	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	378								
33	33	65	65	1.0	1/4	1/4	Chord	2/4	2	2	1/4	1/4	1	379								
34	34	66	66	0.75	0	0	Chord	2/4	1	1	3/16	1/8	3/2	380								34
34	34	267/4	267/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	381								34
34	34	535/8	535/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	382								34
34	34	67	67	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	383								
34	34	135/2	135/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	384		articStaccatoAbove						
34	34	66	66	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	385								
34	34	66	66	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	386								
35	35	68	68	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	387								35
35	35	137/2	137/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	388								
35	35	69	69	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	389		articStaccatoAbove						
35	35	68	68	2.0	0	0	Chord	2/4	1	2	1/2	1/2	1	390								
35	35	68	68	0.75	0	0	Chord	2/4	2	1	3/16	1/8	3/2	391								36
35	35	275/4	275/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32	1/32	1	392								36
35	35	551/8	551/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32	1/32	1	393								36
35	35	69	69	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	394								
35	35	139/2	139/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	395		articStaccatoAbove						
35	35	68	68	2.0	0	0	Chord	2/4	2	2	1/2	1/2	1	396								
36	36	70	70	0.75	0	0	Chord	2/4	1	1	3/16	1/8	3/2	397								37
36	36	283/4	283/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	398								37
36	36	567/8	567/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	399								37
36	36	71	71	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	400								
36	36	143/2	143/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	401		articStaccatoAbove						
36	36	70	70	2.0	0	0	Chord	2/4	1	2	1/2	1/2	1	402								
36	36	70	70	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	403								38
36	36	141/2	141/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	404								
36	36	71	71	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	405		articStaccatoAbove						
36	36	70	70	2.0	0	0	Chord	2/4	2	2	1/2	1/2	1	406								
37	37	72	72	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	407								39
37	37	145/2	145/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	408								
37	37	73	73	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	409		articStaccatoAbove						
37	37	72	72	2.0	0	0	Chord	2/4	1	2	1/2	1/2	1	410								
37	37	72	72	0.75	0	0	Chord	2/4	2	1	3/16	1/8	3/2	411								40
37	37	291/4	291/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32	1/32	1	412								40
37	37	583/8	583/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32	1/32	1	413								40
37	37	73	73	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	414								
37	37	147/2	147/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	415		articStaccatoAbove						
37	37	72	72	2.0	0	0	Chord	2/4	2	2	1/2	1/2	1	416								
38	38	74	74	0.75	0	0	Chord	2/4	1	1	3/16	1/8	3/2	417								41
38	38	299/4	299/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	418								41
38	38	599/8	599/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	419								41
38	38	75	75	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	420								
38	38	151/2	151/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	421		articStaccatoAbove						
38	38	74	74	2.0	0	0	Chord	2/4	1	2	1/2	1/2	1	422								
38	38	74	74	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	423								42
38	38	149/2	149/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	424								
38	38	75	75	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	425		articStaccatoAbove						
38	38	74	74	2.0	0	0	Chord	2/4	2	2	1/2	1/2	1	426								
39	39	76	76	0.75	0	0	Chord	2/4	1	1	3/16	1/8	3/2	427								43
39	39	307/4	307/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32	1/32	1	428								43
39	39	615/8	615/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	429								43
39	39	77	77	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	430								
39	39	155/2	155/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	431		articStaccatoAbove						
39	39	76	76	2.0	0	0	Chord	2/4	1	2	1/2	1/2	1	432								
39	39	76	76	0.75	0	0	Chord	2/4	2	1	3/16	1/8	3/2	433								44
39	39	307/4	307/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32	1/32	1	434								44
39	39	615/8	615/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32	1/32	1	435								44
39	39	77	77	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	436								
39	39	155/2	155/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	437		articStaccatoAbove						
39	39	76	76	2.0	0	0	Chord	2/4	2	2	1/2	1/2	1	438								
40	40	78	78	0.0	0	0	Dynamic	2/4	1	1	0				f							
40	40	78	78	0.16666666666666666	0	0	Chord	2/4	1	1	1/24	1/16	2/3	439								
40	40	469/6	469/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24	1/16	2/3	440								
40	40	235/3	235/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24	1/16	2/3	441								
40	40	157/2	157/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24	1/16	2/3	442								
40	40	236/3	236/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24	1/16	2/3	443								
40	40	473/6	473/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24	1/16	2/3	444								
40	40	79	79	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24	1/16	2/3	445								
40	40	475/6	475/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24	1/16	2/3	446								
40	40	238/3	238/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24	1/16	2/3	447								
40	40	159/2	159/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24	1/16	2/3	448								
40	40	239/3	239/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24	1/16	2/3	449								
40	40	479/6	479/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24	1/16	2/3	450								
40	40	78	78	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	451								
40	40	78	78	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	452								
41	41	80	80	0.16666666666666666	0	0	Chord	2/4	1	1	1/24	1/16	2/3	453								
41	41	481/6	481/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24	1/16	2/3	454								
41	41	241/3	241/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24	1/16	2/3	455								
41	41	161/2	161/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24	1/16	2/3	456								
41	41	242/3	242/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24	1/16	2/3	457								
41	41	485/6	485/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24	1/16	2/3	458								
41	41	81	81	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24	1/16	2/3	459								
41	41	487/6	487/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24	1/16	2/3	460								
41	41	244/3	244/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24	1/16	2/3	461								
41	41	163/2	163/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24	1/16	2/3	462								
41	41	245/3	245/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24	1/16	2/3	463								
41	41	491/6	491/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24	1/16	2/3	464								
42	42	82	82	0.16666666666666666	0	0	Chord	2/4	1	1	1/24	1/16	2/3	465								
42	42	493/6	493/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24	1/16	2/3	466								
42	42	247/3	247/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24	1/16	2/3	467								
42	42	165/2	165/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24	1/16	2/3	468								
42	42	248/3	248/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24	1/16	2/3	469								
42	42	497/6	497/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24	1/16	2/3	470								
42	42	83	83	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24	1/16	2/3	471								
42	42	499/6	499/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24	1/16	2/3	472								
42	42	250/3	250/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24	1/16	2/3	473								
42	42	167/2	167/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24	1/16	2/3	474								
42	42	251/3	251/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24	1/16	2/3	475								
42	42	503/6	503/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24	1/16	2/3	476								
42	42	82	82	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	477		articStaccatoBelow						
42	42	165/2	165/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	478		articStaccatoBelow						
42	42	83	83	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	479		articStaccatoBelow						
42	42	167/2	167/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	480		articStaccatoBelow						
43	43	84	84	0.16666666666666666	0	0	Chord	2/4	1	1	1/24	1/16	2/3	481								
43	43	505/6	505/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24	1/16	2/3	482								
43	43	253/3	253/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24	1/16	2/3	483								
43	43	169/2	169/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24	1/16	2/3	484								
43	43	254/3	254/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24	1/16	2/3	485								
43	43	509/6	509/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24	1/16	2/3	486								
43	43	85	85	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24	1/16	2/3	487								
43	43	511/6	511/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24	1/16	2/3	488								
43	43	256/3	256/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24	1/16	2/3	489								
43	43	171/2	171/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24	1/16	2/3	490								
43	43	257/3	257/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24	1/16	2/3	491								
43	43	515/6	515/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24	1/16	2/3	492								
43	43	84	84	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	493		articStaccatoBelow						
43	43	169/2	169/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	494		articStaccatoBelow						
43	43	85	85	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	495		articStaccatoBelow						
43	43	171/2	171/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	496		articStaccatoBelow						
44	44	86	86	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	497								
44	44	173/2	173/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24	1/16	2/3	498								
44	44	260/3	260/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24	1/16	2/3	499								
44	44	521/6	521/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24	1/16	2/3	500								
44	44	87	87	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24	1/16	2/3	501								
44	44	523/6	523/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24	1/16	2/3	502								
44	44	262/3	262/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24	1/16	2/3	503								
44	44	175/2	175/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24	1/16	2/3	504								
44	44	263/3	263/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24	1/16	2/3	505								
44	44	527/6	527/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24	1/16	2/3	506								
44	44	86	86	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	507								
44	44	87	87	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	508								
45	45	88	88	0.16666666666666666	0	0	Chord	2/4	1	1	1/24	1/16	2/3	509								
45	45	529/6	529/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24	1/16	2/3	510								
45	45	265/3	265/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24	1/16	2/3	511								
45	45	177/2	177/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24	1/16	2/3	512								
45	45	266/3	266/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24	1/16	2/3	513								
45	45	533/6	533/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24	1/16	2/3	514								
45	45	89	89	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24	1/16	2/3	515								
45	45	535/6	535/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24	1/16	2/3	516								
45	45	268/3	268/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24	1/16	2/3	517								
45	45	179/2	179/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24	1/16	2/3	518								
45	45	269/3	269/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24	1/16	2/3	519								
45	45	539/6	539/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24	1/16	2/3	520								
45	45	88	88	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	521								
45	45	89	89	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	522								
46	46	90	90	0.16666666666666666	0	0	Chord	2/4	1	1	1/24	1/16	2/3	523								
46	46	541/6	541/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24	1/16	2/3	524								
46	46	271/3	271/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24	1/16	2/3	525								
46	46	181/2	181/2	1.0	1/8	1/8	Chord	2/4	1	1	1/4	1/4	1	526								
46	46	183/2	183/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	527								
46	46	181/2	181/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8	1/8	1	528								
46	46	91	91	1.0	1/4	1/4	Chord	2/4	1	2	1/4	1/4	1	529								
