mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	tempo	qpm	slur
90	90	356	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1503		articStaccatoAbove					
90	90	715/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1504		articStaccatoAbove					
90	90	358	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1505		articStaccatoBelow					
90	90	717/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1506		articStaccatoBelow					
90	90	359	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1507		articStaccatoBelow					
90	90	719/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1508		articStaccatoBelow					
90	90	356	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	1509							
90	90	1425/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	1510							
90	90	713/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	1511							
90	90	1427/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	1512							
90	90	357	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	1513							
90	90	1429/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	1514							
90	90	715/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	1515							
90	90	1431/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	1516							
90	90	358	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	1517							
90	90	1433/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	1518							
90	90	717/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	1519							
90	90	1435/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	1520							
90	90	359	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	1521							
90	90	1437/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	1522							
90	90	719/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	1523							
90	90	1439/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	1524							
91	91	360	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1525		articStaccatoAbove					
91	91	361	0.0	1/4	1/4	Dynamic	4/4	1	1	0						p						
91	91	361	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	1526							139
91	91	362	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1527							139
91	91	363	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1528							
91	91	360	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1529							
91	91	361	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	1530							
91	91	1445/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	1531							
91	91	723/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	1532							
91	91	1447/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	1533							
91	91	362	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	1534							
91	91	1449/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	1535							
91	91	725/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	1536							
91	91	1451/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	1537							
91	91	363	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	1538							
91	91	1453/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	1539							
91	91	727/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	1540							
91	91	1455/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	1541							
92	92	364	0.75	0	0	Chord	4/4	1	1	3/16			1/8	3/2	1542							140
92	92	1459/4	0.08333333333333333	3/16	3/16	Chord	4/4	1	1	1/48			1/32	2/3	1543							140
92	92	2189/6	0.08333333333333333	5/24	5/24	Chord	4/4	1	1	1/48			1/32	2/3	1544							140
92	92	4379/12	0.08333333333333333	11/48	11/48	Chord	4/4	1	1	1/48			1/32	2/3	1545							
92	92	365	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	1546							
92	92	731/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1547		articStaccatoAbove					
92	92	366	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1548							141
92	92	733/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1549							
92	92	367	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1550							142
92	92	735/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1551							
92	92	364	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	1552							
92	92	1457/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	1553							
92	92	729/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	1554							
92	92	1459/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	1555							
92	92	365	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	1556							
92	92	1461/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	1557							
92	92	731/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	1558							
92	92	1463/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	1559							
92	92	366	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	1560							
92	92	1465/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	1561							
92	92	733/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	1562							
92	92	1467/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	1563							
92	92	367	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	1564							
92	92	1469/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	1565							
92	92	735/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	1566							
92	92	1471/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	1567							
93	93	368	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1568							
93	93	369	0.0	1/4	1/4	Dynamic	4/4	1	1	0						f						
93	93	369	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	1569							143
93	93	370	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1570							143
93	93	371	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1571							
93	93	368	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	1572							
93	93	1473/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	1573							
93	93	737/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	1574							
93	93	1475/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	1575							
93	93	369	0.0	1/4	1/4	Dynamic	4/4	2	1	0						f						
93	93	369	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	1576							
93	93	1477/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	1577							
93	93	739/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	1578							
93	93	1479/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	1579							
93	93	370	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	1580							
93	93	1481/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	1581							
93	93	741/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	1582							
93	93	1483/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	1583							
93	93	371	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	1584							
93	93	1485/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	1585							
93	93	743/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	1586							
93	93	1487/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	1587							
94	94	372	0.75	0	0	Chord	4/4	1	1	3/16			1/8	3/2	1588							144
94	94	1491/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1589							
94	94	373	0.0	1/4	1/4	Chord	4/4	1	1	0	grace16		1/16	1	1590							
94	94	373	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	1591							
94	94	747/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1592							
94	94	1495/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1593							
94	94	374	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1594							145
94	94	375	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1595		ornamentTrill					
94	94	372	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	1596							
94	94	1489/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	1597							
94	94	745/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	1598							
94	94	1491/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	1599							
94	94	373	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	1600							
94	94	1493/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	1601							
94	94	747/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	1602							
94	94	1495/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	1603							
94	94	374	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	1604							
94	94	1497/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	1605							
94	94	749/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	1606							
94	94	1499/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	1607							
94	94	375	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	1608							
94	94	1501/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	1609							
94	94	751/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	1610							
94	94	1503/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	1611							
95	95	376	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1612							
95	95	377	0.0	1/4	1/4	Dynamic	4/4	1	1	0						p						
95	95	377	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	1613							146
95	95	378	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1614							146
95	95	379	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1615							
95	95	376	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	1616							
95	95	1505/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	1617							
95	95	753/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	1618							
95	95	1507/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	1619							
95	95	377	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	1620							
95	95	1509/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	1621							
95	95	755/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	1622							
95	95	1511/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	1623							
95	95	378	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	1624							
95	95	1513/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	1625							
95	95	757/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	1626							
95	95	1515/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	1627							
95	95	379	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	1628							
95	95	1517/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	1629							
95	95	759/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	1630							
95	95	1519/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	1631							
96	96	380	0.75	0	0	Chord	4/4	1	1	3/16			1/8	3/2	1632							147
96	96	1523/4	0.08333333333333333	3/16	3/16	Chord	4/4	1	1	1/48			1/32	2/3	1633							147
96	96	2285/6	0.08333333333333333	5/24	5/24	Chord	4/4	1	1	1/48			1/32	2/3	1634							147
96	96	4571/12	0.08333333333333333	11/48	11/48	Chord	4/4	1	1	1/48			1/32	2/3	1635							147
96	96	381	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	1636							
96	96	763/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1637		articStaccatoAbove					
96	96	382	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1638							148
96	96	765/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1639							
96	96	383	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1640							149
96	96	767/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1641							
96	96	380	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	1642							
96	96	1521/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	1643							
96	96	761/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	1644							
96	96	1523/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	1645							
96	96	381	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	1646							
96	96	1525/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	1647							
96	96	763/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	1648							
96	96	1527/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	1649							
96	96	382	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	1650							
96	96	1529/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	1651							
96	96	765/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	1652							
96	96	1531/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	1653							
96	96	383	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	1654							
96	96	1533/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	1655							
96	96	767/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	1656							
96	96	1535/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	1657							
97	97	384	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1658							
97	97	385	0.0	1/4	1/4	Dynamic	4/4	1	1	0						f						
97	97	385	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	1659							150
97	97	386	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1660							150
97	97	387	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1661							
97	97	384	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	1662							
97	97	1537/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	1663							
97	97	769/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	1664							
97	97	1539/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	1665							
97	97	385	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	1666							
97	97	1541/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	1667							
97	97	771/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	1668							
97	97	1543/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	1669							
97	97	386	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	1670							
97	97	1545/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	1671							
97	97	773/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	1672							
97	97	1547/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	1673							
97	97	387	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	1674							
97	97	1549/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	1675							
97	97	775/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	1676							
97	97	1551/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	1677							
98	98	388	0.75	0	0	Chord	4/4	1	1	3/16			1/8	3/2	1678							
98	98	1555/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1679							
98	98	389	0.0	1/4	1/4	Chord	4/4	1	1	0	grace16		1/16	1	1680							
98	98	389	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	1681							
98	98	779/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1682							
98	98	1559/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1683							
98	98	390	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1684							151
98	98	391	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1685		ornamentTrill					
98	98	388	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	1686							
98	98	1553/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	1687							
98	98	777/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	1688							
98	98	1555/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	1689							
98	98	389	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	1690							
98	98	1557/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	1691							
98	98	779/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	1692							
98	98	1559/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	1693							
98	98	390	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	1694							
98	98	1561/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	1695							
98	98	781/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	1696							
98	98	1563/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	1697							
98	98	391	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	1698							
98	98	1565/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	1699							
98	98	783/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	1700							
98	98	1567/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	1701							
99	99	392	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1702							
99	99	394	0.0	1/2	1/2	Chord	4/4	1	1	0	grace16		1/16	1	1703							
99	99	394	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1704							
99	99	789/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1705							
99	99	1579/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1706							
99	99	395	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16		1/16	1	1707							
99	99	395	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1708							
99	99	791/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1709							
99	99	1583/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1710							
99	99	392	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1711							
99	99	394	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1712							
99	99	395	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1713							
100	100	396	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1714							
100	100	398	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1715		articStaccatoAbove					
100	100	797/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1716		articStaccatoAbove					
100	100	399	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1717		articStaccatoAbove					
100	100	799/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1718		articStaccatoAbove					
100	100	396	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1719							
101	101	400	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1720							152
101	101	401	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	1721							
101	101	402	0.0	1/2	1/2	Chord	4/4	1	1	0	grace16		1/16	1	1722							
101	101	402	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1723							
101	101	805/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1724							
101	101	1611/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1725							
101	101	403	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1726							
101	101	807/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1727							
101	101	400	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1728							
101	101	801/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1729							
101	101	401	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1730							
101	101	803/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1731							
101	101	402	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1732							
101	101	805/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1733							
101	101	403	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1734							
101	101	807/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1735							
102	102	404	0.0	0	0	Chord	4/4	1	1	0	grace16		1/16	1	1736							
102	102	404	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1737							
102	102	406	0.0	1/2	1/2	Chord	4/4	1	1	0	grace16		1/16	1	1738							
102	102	406	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1739							
102	102	813/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1740							
102	102	1627/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1741							
102	102	407	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16		1/16	1	1742							
102	102	407	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1743							
102	102	815/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1744							
102	102	1631/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1745							
102	102	404	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1746							
102	102	406	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1747							
102	102	813/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1748							
102	102	407	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1749							
102	102	815/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1750							
103	103	408	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1751							
103	103	410	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1752		articStaccatoAbove					
103	103	821/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1753		articStaccatoAbove					
103	103	411	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1754		articStaccatoAbove					
103	103	823/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1755		articStaccatoAbove					
103	103	408	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1756							
104	104	412	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1757							153
104	104	413	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	1758							
104	104	414	0.0	1/2	1/2	Chord	4/4	1	1	0	grace16		1/16	1	1759							
104	104	414	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1760							
104	104	829/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1761							
104	104	1659/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1762							
104	104	415	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16		1/16	1	1763							
104	104	415	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1764							
104	104	831/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1765							
104	104	1663/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1766							
104	104	412	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1767							
104	104	825/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1768							
104	104	413	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1769							
104	104	827/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1770							
104	104	414	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1771							
104	104	829/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1772							
104	104	415	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1773							
104	104	831/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1774							
105	105	416	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	1775							
105	105	1665/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1776							
105	105	833/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1777							
105	105	1667/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1778							
105	105	417	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1779							
105	105	1669/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1780							
105	105	835/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1781							
105	105	1671/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1782							
105	105	418	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1783							154
105	105	419	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1784							
105	105	1679/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1785							
105	105	416	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	1786							
105	105	1665/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	1787							
105	105	833/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	1788							
105	105	1667/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	1789							
105	105	417	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	1790							
105	105	1669/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	1791							
105	105	835/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	1792							
105	105	1671/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	1793							
105	105	418	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	1794							
105	105	1673/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	1795							
105	105	837/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	1796							
105	105	1675/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	1797							
105	105	419	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	1798							
105	105	1677/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	1799							
105	105	839/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	1800							
