mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
63	63	188	188	0.25	1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	1147							
63	63	753/4	753/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	1148							
63	63	377/2	377/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	1149							
63	63	755/4	755/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	1150							
64	64	189	189	0.125	0	0	Chord	3/4	1	1	1/32	1/32	1	1151							77
64	64	1513/8	1513/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32	1/32	1	1152							77
64	64	757/4	757/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32	1/32	1	1153							77
64	64	1515/8	1515/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32	1/32	1	1154							77
64	64	379/2	379/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	1155							77
64	64	1517/8	1517/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	1156							77
64	64	759/4	759/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	1157							77
64	64	1519/8	1519/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	1158							
64	64	190	190	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1159							
64	64	191	191	0.375	1/2	1/2	Chord	3/4	1	1	3/32	1/16	3/2	1160	ornamentTrill						78
64	64	1531/8	1531/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32	1/32	1	1161							78
64	64	383/2	383/2	0.375	5/8	5/8	Chord	3/4	1	1	3/32	1/16	3/2	1162							78
64	64	1535/8	1535/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32	1/32	1	1163							
64	64	189	189	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	1164							
64	64	190	190	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1165							
64	64	191	191	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1166							
65	65	192	192	0.125	0	0	Chord	3/4	1	1	1/32	1/32	1	1167	articStaccatoBelow						
65	65	1537/8	1537/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32	1/32	1	1168	articStaccatoBelow						
65	65	769/4	769/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32	1/32	1	1169	articStaccatoBelow						
65	65	1539/8	1539/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32	1/32	1	1170	articStaccatoBelow						
65	65	385/2	385/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	1171	articStaccatoAbove						
65	65	1541/8	1541/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	1172	articStaccatoAbove						
65	65	771/4	771/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	1173	articStaccatoAbove						
65	65	1543/8	1543/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	1174	articStaccatoAbove						
65	65	193	193	0.125	1/4	1/4	Chord	3/4	1	1	1/32	1/32	1	1175	articStaccatoAbove						
65	65	1545/8	1545/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32	1/32	1	1176	articStaccatoAbove						
65	65	773/4	773/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32	1/32	1	1177	articStaccatoAbove						
65	65	1547/8	1547/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32	1/32	1	1178	articStaccatoAbove						
65	65	387/2	387/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32	1/32	1	1179	articStaccatoAbove						
65	65	1549/8	1549/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32	1/32	1	1180	articStaccatoAbove						
65	65	775/4	775/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32	1/32	1	1181	articStaccatoAbove						
65	65	1551/8	1551/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32	1/32	1	1182	articStaccatoAbove						
65	65	194	194	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1183							79
65	65	389/2	389/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1184							
65	65	192	192	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1185							
65	65	389/2	389/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1186							
66	66	195	195	0.125	0	0	Chord	3/4	1	1	1/32	1/32	1	1187							80
66	66	1561/8	1561/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32	1/32	1	1188							80
66	66	781/4	781/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32	1/32	1	1189							
66	66	1563/8	1563/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32	1/32	1	1190	articStaccatoAbove						
66	66	391/2	391/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	1191	articStaccatoAbove						
66	66	1565/8	1565/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	1192	articStaccatoAbove						
66	66	783/4	783/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	1193	articStaccatoAbove						
66	66	1567/8	1567/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	1194	articStaccatoAbove						
66	66	196	196	0.125	1/4	1/4	Chord	3/4	1	1	1/32	1/32	1	1195	articStaccatoBelow						
66	66	1569/8	1569/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32	1/32	1	1196	articStaccatoBelow						
66	66	785/4	785/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32	1/32	1	1197	articStaccatoBelow						
66	66	1571/8	1571/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32	1/32	1	1198	articStaccatoBelow						
66	66	393/2	393/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32	1/32	1	1199	articStaccatoBelow						
66	66	1573/8	1573/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32	1/32	1	1200	articStaccatoBelow						
66	66	787/4	787/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32	1/32	1	1201	articStaccatoBelow						
66	66	1575/8	1575/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32	1/32	1	1202	articStaccatoBelow						
66	66	197	197	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1203							81
66	66	395/2	395/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1204							
66	66	195	195	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1205							
66	66	395/2	395/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1206							
67	67	198	198	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	1207							82
67	67	199	199	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1208							
67	67	198	198	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	1209							83
67	67	199	199	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1210							
