mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Trill:trill
110	110	873/2	873/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1388										
110	110	437	437	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1389										
110	110	875/2	875/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1390										
110	110	438	438	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1391										
110	110	877/2	877/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1392										
110	110	439	439	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1393										
110	110	879/2	879/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1394										
111	111	440	440	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1395										
111	111	881/2	881/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1396										
111	111	441	441	2.0	1/4	1/4	Chord	4/4	1	1	1/2		1/2	1	1397										
111	111	443	443	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1398										
111	111	887/2	887/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1399										
111	111	440	440	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1400										
111	111	881/2	881/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1401										
111	111	441	441	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1402										
111	111	883/2	883/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1403										
111	111	442	442	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1404										
111	111	885/2	885/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1405										
111	111	443	443	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1406										
111	111	887/2	887/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1407										
112	112	444	444	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1408										
112	112	1777/4	1777/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1409										
112	112	889/2	889/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1410										
112	112	1779/4	1779/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1411										
112	112	445	445	0.0	1/4	1/4	Chord	4/4	1	1	0	grace16	1/16	1	1412										
112	112	445	445	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1413										
112	112	891/2	891/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1414										
112	112	1783/4	1783/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1415										
112	112	446	446	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1416										
112	112	447	447	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1417		ornamentTrill								
112	112	444	444	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1418										
112	112	889/2	889/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1419										
112	112	445	445	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1420										
112	112	891/2	891/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1421										
112	112	446	446	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1422										
112	112	893/2	893/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1423										
112	112	447	447	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1424										
112	112	895/2	895/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1425										
113	113	448	448	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1426										
113	113	897/2	897/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1427										
113	113	449	449	1.5	1/4	1/4	Chord	4/4	1	1	3/8		1/4	3/2	1428										
113	113	901/2	901/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1429									122	
113	113	1803/4	1803/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1430										
113	113	451	451	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1431										
113	113	903/2	903/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1432										
113	113	448	448	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1433										
113	113	897/2	897/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1434										
113	113	449	449	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1435										
113	113	899/2	899/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1436										
113	113	450	450	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1437										
113	113	901/2	901/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1438										
113	113	451	451	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1439										
113	113	903/2	903/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1440										
114	114	452	452	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1441										
114	114	905/2	905/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1442										
114	114	453	453	1.5	1/4	1/4	Chord	4/4	1	1	3/8		1/4	3/2	1443										
114	114	909/2	909/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1444										
114	114	1819/4	1819/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1445										
114	114	455	455	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1446										
114	114	911/2	911/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1447										
114	114	452	452	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1448										
114	114	905/2	905/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1449										
114	114	453	453	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1450										
114	114	907/2	907/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1451										
114	114	454	454	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1452										
114	114	909/2	909/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1453										
114	114	455	455	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1454										
114	114	911/2	911/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1455										
115	115	456	456	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1456										
115	115	1825/4	1825/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1457										
115	115	913/2	913/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1458										
115	115	1827/4	1827/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1459										
115	115	457	457	0.0	1/4	1/4	Chord	4/4	1	1	0	grace16	1/16	1	1460										
115	115	457	457	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1461										
115	115	915/2	915/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1462										
115	115	1831/4	1831/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1463										
115	115	458	458	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1464										
115	115	459	459	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1465		ornamentTrill								
115	115	456	456	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1466										
115	115	913/2	913/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1467										
115	115	457	457	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1468										
115	115	915/2	915/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1469										
115	115	458	458	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1470										
115	115	917/2	917/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1471										
115	115	459	459	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1472										
115	115	919/2	919/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1473										
116	116	460	460	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1474										
116	116	923/2	923/2	0.0	3/8	3/8	Chord	4/4	1	1	0	grace16	1/16	1	1475										
116	116	923/2	923/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1476										
116	116	1847/4	1847/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1477										
116	116	462	462	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1478		articStaccatissimoAbove								
116	116	925/2	925/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1479		articStaccatissimoAbove								
116	116	463	463	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1480		articStaccatissimoAbove								
116	116	927/2	927/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1481		articStaccatissimoAbove								
116	116	460	460	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1482										
116	116	921/2	921/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1483										
116	116	461	461	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1484										
116	116	923/2	923/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1485										
116	116	462	462	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1486										
116	116	925/2	925/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1487										
116	116	463	463	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1488										
116	116	927/2	927/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1489										
117	117	464	464	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1490		articStaccatissimoAbove								
117	117	929/2	929/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1491		articStaccatissimoAbove								
117	117	465	465	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1492		articStaccatissimoAbove								
117	117	931/2	931/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1493		articStaccatissimoAbove								
117	117	466	466	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1494										
117	117	464	464	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1495										
117	117	929/2	929/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1496										
117	117	465	465	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1497										
117	117	931/2	931/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1498										
117	117	466	466	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1499										
117	117	933/2	933/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1500										
117	117	467	467	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1501										
117	117	935/2	935/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1502										
118	118	468	468	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1503										
118	118	939/2	939/2	0.0	3/8	3/8	Chord	4/4	1	1	0	grace16	1/16	1	1504										
118	118	939/2	939/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1505										
118	118	1879/4	1879/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1506										
118	118	470	470	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1507		articStaccatissimoAbove								
118	118	941/2	941/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1508		articStaccatissimoAbove								
118	118	471	471	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1509		articStaccatissimoAbove								
118	118	943/2	943/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1510		articStaccatissimoAbove								
118	118	468	468	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1511										
118	118	937/2	937/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1512										
118	118	469	469	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1513										
118	118	939/2	939/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1514										
118	118	470	470	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1515										
118	118	941/2	941/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1516										
118	118	471	471	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1517										
118	118	943/2	943/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1518										
119	119	472	472	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1519		articStaccatissimoAbove								
119	119	945/2	945/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1520		articStaccatissimoAbove								
119	119	473	473	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1521		articStaccatissimoAbove								
119	119	947/2	947/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1522		articStaccatissimoAbove								
119	119	474	474	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1523										
119	119	472	472	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1524										
119	119	945/2	945/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1525										
119	119	473	473	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1526										
119	119	947/2	947/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1527										
119	119	474	474	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1528										
119	119	949/2	949/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1529										
119	119	475	475	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1530										
119	119	951/2	951/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1531										
120	120	476	476	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1532										
120	120	955/2	955/2	0.0	3/8	3/8	Chord	4/4	1	1	0	grace16	1/16	1	1533										
120	120	955/2	955/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1534										
120	120	1911/4	1911/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1535										
120	120	478	478	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1536		articStaccatissimoAbove								
120	120	957/2	957/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1537		articStaccatissimoAbove								
120	120	479	479	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1538		articStaccatissimoAbove								
120	120	959/2	959/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1539		articStaccatissimoAbove								
120	120	476	476	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1540										
120	120	953/2	953/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1541										
120	120	477	477	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1542										
120	120	955/2	955/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1543										
120	120	478	478	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1544										
120	120	957/2	957/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1545										
120	120	479	479	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1546										
120	120	959/2	959/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1547										
121	121	480	480	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1548		articStaccatissimoAbove								
121	121	961/2	961/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1549		articStaccatissimoAbove								
121	121	481	481	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1550		articStaccatissimoAbove								
121	121	963/2	963/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1551		articStaccatissimoAbove								
121	121	482	482	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1552										
121	121	480	480	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1553										
121	121	961/2	961/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1554										
121	121	481	481	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1555										
121	121	963/2	963/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1556										
121	121	482	482	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1557										
121	121	965/2	965/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1558										
121	121	483	483	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1559										
121	121	967/2	967/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1560										
122	122	484	484	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1561										
122	122	1937/4	1937/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1562										
122	122	969/2	969/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1563										
122	122	1939/4	1939/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1564										
122	122	485	485	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1565										
122	122	971/2	971/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1566										
122	122	486	486	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1567										
122	122	1945/4	1945/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1568										
122	122	973/2	973/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1569										
122	122	1947/4	1947/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1570										
122	122	487	487	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1571										
122	122	975/2	975/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1572										
122	122	484	484	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1573										
122	122	486	486	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1574										
123	123	488	488	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1575										
123	123	1953/4	1953/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1576										
123	123	977/2	977/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1577										
123	123	1955/4	1955/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1578										
123	123	489	489	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1579										
123	123	979/2	979/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1580										
123	123	490	490	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1581										
123	123	1961/4	1961/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1582										
123	123	981/2	981/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1583										
123	123	1963/4	1963/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1584										
123	123	491	491	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1585										
123	123	983/2	983/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1586										
123	123	488	488	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1587										
123	123	490	490	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1588										
124	124	492	492	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1589										
124	124	1969/4	1969/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1590										
124	124	985/2	985/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1591										
124	124	1971/4	1971/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1592										
124	124	493	493	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1593										
124	124	987/2	987/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1594										
124	124	494	494	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1595										
124	124	1977/4	1977/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1596										
124	124	989/2	989/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1597										
124	124	1979/4	1979/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1598										
124	124	495	495	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1599										
124	124	991/2	991/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1600										
124	124	492	492	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1601										
124	124	1969/4	1969/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1602										
124	124	985/2	985/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1603										
124	124	1971/4	1971/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1604										
124	124	493	493	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1605										
124	124	987/2	987/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1606										
124	124	494	494	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1607										
124	124	1977/4	1977/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1608										
124	124	989/2	989/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1609										
124	124	1979/4	1979/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1610										
124	124	495	495	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1611										
124	124	991/2	991/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1612										
125	125	496	496	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	1613										
125	125	1987/4	1987/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1614										
125	125	497	497	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	1615										
125	125	1991/4	1991/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1616										
125	125	498	498	0.75	1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	1617										
125	125	1995/4	1995/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1618										
125	125	499	499	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	1619										
125	125	1999/4	1999/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1620										
125	125	496	496	0.75	0	0	Chord	4/4	2	1	3/16		1/8	3/2	1621										
125	125	1987/4	1987/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1622										
125	125	497	497	0.75	1/4	1/4	Chord	4/4	2	1	3/16		1/8	3/2	1623										
125	125	1991/4	1991/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1624										
125	125	498	498	0.75	1/2	1/2	Chord	4/4	2	1	3/16		1/8	3/2	1625										
125	125	1995/4	1995/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1626										
125	125	499	499	0.75	3/4	3/4	Chord	4/4	2	1	3/16		1/8	3/2	1627										
125	125	1999/4	1999/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1628										
126	126	500	500	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1629										
126	126	1001/2	1001/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1630										
126	126	2003/4	2003/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1631										
126	126	501	501	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1632										
126	126	1003/2	1003/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1633										
126	126	502	502	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1634										
126	126	500	500	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1635										
126	126	1001/2	1001/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1636										
126	126	2003/4	2003/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1637										
126	126	501	501	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1638										
126	126	1003/2	1003/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1639										
126	126	502	502	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1640										
127	127	504	504	0.0	0	0	Dynamic	4/4	1	1	0					p									
127	127	504	504	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1641									123	
127	127	1009/2	1009/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1642									123	
127	127	505	505	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1643									123	
127	127	1011/2	1011/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1644									123	
127	127	506	506	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1645									123	
127	127	1013/2	1013/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1646									123	
127	127	507	507	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1647									123	
127	127	1015/2	1015/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1648										
128	128	508	508	0.0	0	0	StaffText	4/4	1	1	0							cresc.							
128	128	508	508	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1649									124	
128	128	1017/2	1017/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1650									124	
128	128	509	509	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1651									124	
128	128	1019/2	1019/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1652									124	
128	128	510	510	0.0	1/2	1/2	Dynamic	4/4	1	1	0					f								124	
128	128	510	510	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1653									124	
128	128	1021/2	1021/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1654									124	
128	128	511	511	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1655									124	
128	128	1023/2	1023/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1656										
129	129	512	512	0.0	0	0	Dynamic	4/4	1	1	0					p									
129	129	512	512	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1657									125	
129	129	1025/2	1025/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1658									125	
129	129	513	513	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1659									125	
129	129	1027/2	1027/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1660										
129	129	514	514	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1661									126	
129	129	1029/2	1029/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1662									126	
129	129	515	515	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1663									126	
129	129	1031/2	1031/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1664										
