mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
97	97	1547/4	1547/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1673										
97	97	387	387	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1674										
97	97	1549/4	1549/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1675										
97	97	775/2	775/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1676										
97	97	1551/4	1551/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1677										
98	98	388	388	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	1678										
98	98	1555/4	1555/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1679										
98	98	389	389	0.0	1/4	1/4	Chord	4/4	1	1	0	grace16	1/16	1	1680										
98	98	389	389	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1681										
98	98	779/2	779/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1682										
98	98	1559/4	1559/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1683										
98	98	390	390	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1684										151
98	98	391	391	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1685		ornamentTrill								
98	98	388	388	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1686										
98	98	1553/4	1553/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1687										
98	98	777/2	777/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1688										
98	98	1555/4	1555/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1689										
98	98	389	389	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1690										
98	98	1557/4	1557/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1691										
98	98	779/2	779/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1692										
98	98	1559/4	1559/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1693										
98	98	390	390	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1694										
98	98	1561/4	1561/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1695										
98	98	781/2	781/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1696										
98	98	1563/4	1563/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1697										
98	98	391	391	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1698										
98	98	1565/4	1565/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1699										
98	98	783/2	783/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1700										
98	98	1567/4	1567/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1701										
99	99	392	392	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1702										
99	99	394	394	0.0	1/2	1/2	Chord	4/4	1	1	0	grace16	1/16	1	1703										
99	99	394	394	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1704										
99	99	789/2	789/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1705										
99	99	1579/4	1579/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1706										
99	99	395	395	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16	1/16	1	1707										
99	99	395	395	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1708										
99	99	791/2	791/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1709										
99	99	1583/4	1583/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1710										
99	99	392	392	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1711										
99	99	394	394	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1712										
99	99	395	395	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1713										
100	100	396	396	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1714										
100	100	398	398	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1715		articStaccatoAbove								
100	100	797/2	797/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1716		articStaccatoAbove								
100	100	399	399	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1717		articStaccatoAbove								
100	100	799/2	799/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1718		articStaccatoAbove								
100	100	396	396	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1719										
101	101	400	400	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1720										152
101	101	401	401	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1721										
101	101	402	402	0.0	1/2	1/2	Chord	4/4	1	1	0	grace16	1/16	1	1722										
101	101	402	402	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1723										
101	101	805/2	805/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1724										
101	101	1611/4	1611/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1725										
101	101	403	403	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1726										
101	101	807/2	807/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1727										
101	101	400	400	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1728										
101	101	801/2	801/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1729										
101	101	401	401	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1730										
101	101	803/2	803/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1731										
101	101	402	402	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1732										
101	101	805/2	805/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1733										
101	101	403	403	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1734										
101	101	807/2	807/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1735										
102	102	404	404	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	1736										
102	102	404	404	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1737										
102	102	406	406	0.0	1/2	1/2	Chord	4/4	1	1	0	grace16	1/16	1	1738										
102	102	406	406	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1739										
102	102	813/2	813/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1740										
102	102	1627/4	1627/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1741										
102	102	407	407	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16	1/16	1	1742										
102	102	407	407	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1743										
102	102	815/2	815/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1744										
102	102	1631/4	1631/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1745										
102	102	404	404	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1746										
102	102	406	406	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1747										
102	102	813/2	813/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1748										
102	102	407	407	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1749										
102	102	815/2	815/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1750										
103	103	408	408	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1751										
103	103	410	410	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1752		articStaccatoAbove								
103	103	821/2	821/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1753		articStaccatoAbove								
103	103	411	411	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1754		articStaccatoAbove								
103	103	823/2	823/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1755		articStaccatoAbove								
103	103	408	408	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1756										
104	104	412	412	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1757										153
104	104	413	413	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1758										
104	104	414	414	0.0	1/2	1/2	Chord	4/4	1	1	0	grace16	1/16	1	1759										
104	104	414	414	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1760										
104	104	829/2	829/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1761										
104	104	1659/4	1659/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1762										
104	104	415	415	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16	1/16	1	1763										
104	104	415	415	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1764										
104	104	831/2	831/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1765										
104	104	1663/4	1663/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1766										
104	104	412	412	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1767										
104	104	825/2	825/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1768										
104	104	413	413	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1769										
104	104	827/2	827/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1770										
104	104	414	414	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1771										
104	104	829/2	829/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1772										
104	104	415	415	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1773										
104	104	831/2	831/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1774										
105	105	416	416	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1775										
105	105	1665/4	1665/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1776										
105	105	833/2	833/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1777										
105	105	1667/4	1667/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1778										
105	105	417	417	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1779										
105	105	1669/4	1669/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1780										
105	105	835/2	835/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1781										
105	105	1671/4	1671/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1782										
105	105	418	418	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1783										154
105	105	419	419	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1784										
105	105	1679/4	1679/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1785										
105	105	416	416	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1786										
105	105	1665/4	1665/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1787										
105	105	833/2	833/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1788										
105	105	1667/4	1667/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1789										
105	105	417	417	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1790										
105	105	1669/4	1669/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1791										
105	105	835/2	835/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1792										
105	105	1671/4	1671/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1793										
105	105	418	418	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1794										
105	105	1673/4	1673/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1795										
105	105	837/2	837/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1796										
105	105	1675/4	1675/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1797										
105	105	419	419	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1798										
105	105	1677/4	1677/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1799										
105	105	839/2	839/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1800										
105	105	1679/4	1679/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1801										
106	106	420	420	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1802										155
106	106	421	421	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1803										
106	106	1687/4	1687/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1804										
106	106	422	422	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1805										156
106	106	423	423	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1806										
106	106	1695/4	1695/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1807										
106	106	420	420	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1808										
106	106	1681/4	1681/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1809										
106	106	841/2	841/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1810										
106	106	1683/4	1683/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1811										
106	106	421	421	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1812										
106	106	1685/4	1685/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1813										
106	106	843/2	843/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1814										
106	106	1687/4	1687/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1815										
106	106	422	422	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1816										
106	106	1689/4	1689/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1817										
106	106	845/2	845/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1818										
106	106	1691/4	1691/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1819										
106	106	423	423	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1820										
106	106	1693/4	1693/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1821										
106	106	847/2	847/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1822										
106	106	1695/4	1695/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1823										
107	107	424	424	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1824										
107	107	1697/4	1697/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1825										
107	107	849/2	849/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1826										
107	107	1699/4	1699/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1827										
107	107	425	425	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1828										
107	107	1701/4	1701/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1829										
107	107	851/2	851/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1830										
107	107	1703/4	1703/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1831										
107	107	426	426	0.0	1/2	1/2	Chord	4/4	1	1	0	grace16	1/16	1	1832										
107	107	426	426	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1833										
107	107	853/2	853/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1834										
107	107	1707/4	1707/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1835										
107	107	427	427	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16	1/16	1	1836										
107	107	427	427	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1837										
107	107	855/2	855/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1838										
107	107	1711/4	1711/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1839										
107	107	424	424	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1840										
107	107	1697/4	1697/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1841										
107	107	849/2	849/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1842										
107	107	1699/4	1699/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1843										
107	107	425	425	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1844										
107	107	1701/4	1701/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1845										
107	107	851/2	851/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1846										
107	107	1703/4	1703/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1847										
107	107	426	426	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1848										
107	107	1705/4	1705/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1849										
107	107	853/2	853/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1850										
107	107	1707/4	1707/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1851										
107	107	427	427	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1852										
107	107	1709/4	1709/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1853										
107	107	855/2	855/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1854										
107	107	1711/4	1711/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1855										
108	108	428	428	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1856										157
108	108	1713/4	1713/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1857										157
108	108	857/2	857/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1858										157
108	108	1715/4	1715/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1859										
108	108	429	429	0.0	1/4	1/4	Chord	4/4	1	1	0	grace16	1/16	1	1860										
108	108	429	429	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1861										158
108	108	859/2	859/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1862										158
108	108	1719/4	1719/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1863										
108	108	430	430	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1864										159
108	108	1721/4	1721/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1865										159
108	108	861/2	861/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1866										159
108	108	1723/4	1723/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1867										
108	108	431	431	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16	1/16	1	1868										
108	108	431	431	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1869										160
108	108	863/2	863/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1870										160
108	108	1727/4	1727/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1871										
108	108	428	428	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1872										
108	108	1713/4	1713/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1873										
108	108	857/2	857/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1874										
108	108	1715/4	1715/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1875										
108	108	429	429	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1876										
108	108	1717/4	1717/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1877										
108	108	859/2	859/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1878										
108	108	1719/4	1719/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1879										
108	108	430	430	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1880										
108	108	1721/4	1721/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1881										
108	108	861/2	861/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1882										
108	108	1723/4	1723/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1883										
108	108	431	431	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1884										
108	108	1725/4	1725/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1885										
108	108	863/2	863/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1886										
108	108	1727/4	1727/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1887										
109	109	432	432	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1888										
109	109	1729/4	1729/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1889										
109	109	865/2	865/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1890										
109	109	1731/4	1731/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1891										
109	109	433	433	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1892										
109	109	1733/4	1733/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1893										
109	109	867/2	867/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1894										
109	109	1735/4	1735/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1895										
109	109	434	434	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1896										
109	109	1737/4	1737/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1897										
109	109	869/2	869/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1898										
109	109	1739/4	1739/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1899										
109	109	435	435	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1900										
109	109	1741/4	1741/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1901										
109	109	871/2	871/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1902										
109	109	1743/4	1743/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1903										
109	109	432	432	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1904										
109	109	867/2	867/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1905										
109	109	434	434	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1906										
109	109	871/2	871/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1907										
110	110	436	436	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1908										
110	110	437	437	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1909										
110	110	438	438	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1910										
110	110	436	436	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1911										
110	110	437	437	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1912		articStaccatoAbove								
110	110	438	438	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1913		articStaccatoAbove								
111	111	440	440	0.0	0	0	Dynamic	4/4	1	1	0					p									
111	111	440	440	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1914										161
111	111	881/2	881/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1915										
111	111	441	441	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1916										162
111	111	883/2	883/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1917										
111	111	442	442	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1918										163
111	111	885/2	885/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1919										
111	111	443	443	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1920										164
111	111	887/2	887/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1921										
111	111	440	440	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1922										
111	111	442	442	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1923										
112	112	444	444	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	1924										165
112	112	446	446	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1925										
112	112	444	444	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1926										
112	112	445	445	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1927										
112	112	446	446	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1928										
