mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	system_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_line
235	232	1431/2	1431/2	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	2596									178	
235	232	2863/4	2863/4	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	2597									178	
235	232	716	716	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	2598									178	
235	232	2865/4	2865/4	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	2599									178	
235	232	1433/2	1433/2	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	2600										
235	232	2855/4	2855/4	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	2601										
235	232	714	714	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	2602										
235	232	2857/4	2857/4	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	2603										
235	232	1429/2	1429/2	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	2604										
235	232	2859/4	2859/4	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	2605										
235	232	715	715	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	2606										
235	232	2861/4	2861/4	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	2607										
235	232	1431/2	1431/2	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	2608										
235	232	2863/4	2863/4	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	2609										
235	232	716	716	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	2610										
235	232	2865/4	2865/4	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	2611										
235	232	1433/2	1433/2	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	2612										
236	233	2867/4	2867/4	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2613		articStaccatoBelow								
236	233	2869/4	2869/4	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2614		articStaccatoBelow								
236	233	2871/4	2871/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2615		articStaccatoBelow								
236	233	2873/4	2873/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2616		articStaccatoAbove								
236	233	2875/4	2875/4	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2617		articStaccatoAbove								
236	233	2867/4	2867/4	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	2618										
236	233	717	717	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	2619										
236	233	2869/4	2869/4	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	2620										
236	233	1435/2	1435/2	0.0	3/16	3/16	Dynamic	6/8	2	1	0					p									
236	233	1435/2	1435/2	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	2621										
236	233	2871/4	2871/4	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	2622										
236	233	718	718	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	2623										
236	233	2873/4	2873/4	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	2624										
236	233	1437/2	1437/2	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	2625										
236	233	2875/4	2875/4	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	2626										
236	233	719	719	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	2627										
236	233	2877/4	2877/4	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	2628										
236	233	1439/2	1439/2	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	2629										
237	234	2881/4	2881/4	0.0	1/8	1/8	Dynamic	6/8	1	1	0					p									
237	234	2881/4	2881/4	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2630									179	
237	234	2883/4	2883/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2631										
237	234	2887/4	2887/4	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2632									180	
237	234	2889/4	2889/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2633										
237	234	2879/4	2879/4	0.0	0	0	Dynamic	6/8	2	1	0					p									
237	234	2879/4	2879/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2634										
237	234	2885/4	2885/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2635										
238	235	2893/4	2893/4	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2636									181	
238	235	2895/4	2895/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2637										
238	235	2899/4	2899/4	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2638									182	
238	235	2901/4	2901/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2639										
238	235	2891/4	2891/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2640										
238	235	2897/4	2897/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2641										
239	236	2905/4	2905/4	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2642									183	
239	236	2907/4	2907/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2643										
239	236	2911/4	2911/4	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2644									184	
239	236	2913/4	2913/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2645										
239	236	2903/4	2903/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2646										
239	236	2909/4	2909/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2647										
240	237	2917/4	2917/4	0.0	1/8	1/8	Dynamic	6/8	1	1	0					f									
240	237	2917/4	2917/4	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2648		articStaccatoAbove								
240	237	2919/4	2919/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2649		articStaccatoAbove								
240	237	2923/4	2923/4	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2650		articStaccatoAbove								
240	237	2925/4	2925/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2651		articStaccatoAbove								
240	237	2915/4	2915/4	0.0	0	0	Dynamic	6/8	2	1	0					f									
240	237	2915/4	2915/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2652										
240	237	2921/4	2921/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2653										
241	238	2929/4	2929/4	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2654		articStaccatoAbove								
241	238	2931/4	2931/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2655		articStaccatoAbove								
241	238	2935/4	2935/4	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2656		articStaccatoAbove								
241	238	2937/4	2937/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2657		articStaccatoAbove								
241	238	2927/4	2927/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2658										
241	238	2933/4	2933/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2659										
242	239	2941/4	2941/4	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2660		articStaccatoAbove								
242	239	2943/4	2943/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2661		articStaccatoAbove								
242	239	2947/4	2947/4	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2662		articStaccatoAbove								
242	239	2949/4	2949/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2663		articStaccatoAbove								
242	239	2939/4	2939/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2664										
242	239	2945/4	2945/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2665										
243	240	2951/4	2951/4	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2666										
243	240	2957/4	2957/4	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	2667										
243	240	2951/4	2951/4	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	2668										
243	240	738	738	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	2669										
243	240	2953/4	2953/4	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	2670										
243	240	1477/2	1477/2	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	2671										
243	240	2955/4	2955/4	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	2672										
243	240	739	739	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	2673										
243	240	2957/4	2957/4	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	2674										
243	240	1479/2	1479/2	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	2675										
243	240	2959/4	2959/4	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	2676										
243	240	740	740	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	2677										
243	240	2961/4	2961/4	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	2678										
243	240	1481/2	1481/2	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	2679										
244	241	2963/4	2963/4	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	2680										
244	241	2967/4	2967/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2681										
244	241	2969/4	2969/4	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	2682										
244	241	2969/4	2969/4	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	2683									185	
244	241	2973/4	2973/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2684		ornamentTrill								
244	241	2963/4	2963/4	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	2685										
244	241	741	741	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	2686										
244	241	2965/4	2965/4	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	2687										
244	241	1483/2	1483/2	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	2688										
244	241	2967/4	2967/4	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	2689										
244	241	742	742	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	2690										
244	241	2969/4	2969/4	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	2691										
244	241	1485/2	1485/2	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	2692										
244	241	2971/4	2971/4	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	2693										
244	241	743	743	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	2694										
244	241	2973/4	2973/4	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	2695										
244	241	1487/2	1487/2	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	2696										
245	242	2975/4	2975/4	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2697										
245	242	2981/4	2981/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2698										
245	242	2983/4	2983/4	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2699										
245	242	2985/4	2985/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2700										
245	242	2975/4	2975/4	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	2701										
245	242	744	744	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	2702										
245	242	2977/4	2977/4	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	2703										
245	242	1489/2	1489/2	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	2704										
245	242	2979/4	2979/4	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	2705										
245	242	745	745	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	2706										
245	242	2981/4	2981/4	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	2707										
245	242	1491/2	1491/2	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	2708										
245	242	2983/4	2983/4	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	2709										
245	242	746	746	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	2710										
245	242	2985/4	2985/4	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	2711										
245	242	1493/2	1493/2	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	2712										
246	243	2987/4	2987/4	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	2713										
246	243	2991/4	2991/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2714										
246	243	2993/4	2993/4	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	2715										
246	243	2993/4	2993/4	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	2716									186	
246	243	2997/4	2997/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2717		ornamentTrill								
246	243	2987/4	2987/4	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	2718										
246	243	747	747	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	2719										
246	243	2989/4	2989/4	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	2720										
246	243	1495/2	1495/2	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	2721										
246	243	2991/4	2991/4	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	2722										
246	243	748	748	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	2723										
246	243	2993/4	2993/4	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	2724										
246	243	1497/2	1497/2	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	2725										
246	243	2995/4	2995/4	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	2726										
246	243	749	749	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	2727										
246	243	2997/4	2997/4	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	2728										
246	243	1499/2	1499/2	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	2729										
247	244	2999/4	2999/4	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2730										
247	244	3001/4	3001/4	0.0	1/8	1/8	Dynamic	6/8	1	1	0					p									
247	244	3001/4	3001/4	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2731									187	
247	244	3003/4	3003/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2732									187	
247	244	3005/4	3005/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2733									187	
247	244	3007/4	3007/4	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2734									187	
247	244	3009/4	3009/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2735										
247	244	2999/4	2999/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2736										
248	245	3011/4	3011/4	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2737										
248	245	3013/4	3013/4	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2738									188	
248	245	3015/4	3015/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2739									188	
248	245	3017/4	3017/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2740									188	
248	245	3019/4	3019/4	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2741									188	
248	245	3021/4	3021/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2742										
248	245	3011/4	3011/4	0.0	0	0	Dynamic	6/8	2	1	0					p									
248	245	3011/4	3011/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2743										
249	246	3023/4	3023/4	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2744										
249	246	3025/4	3025/4	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2745									189	
249	246	3027/4	3027/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2746									189	
249	246	3029/4	3029/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2747									189	
249	246	3031/4	3031/4	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2748									189	
249	246	3033/4	3033/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2749										
249	246	3023/4	3023/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2750										
250	247	3035/4	3035/4	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2751										
250	247	3037/4	3037/4	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2752									190	
250	247	3039/4	3039/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2753									190	
250	247	3041/4	3041/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2754									190	
250	247	3043/4	3043/4	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2755									190	
250	247	3045/4	3045/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2756										
250	247	3035/4	3035/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2757										
251	248	3047/4	3047/4	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2758										
251	248	3053/4	3053/4	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	2759										
251	248	3053/4	3053/4	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	2760									191	
251	248	3057/4	3057/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2761										
251	248	3047/4	3047/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2762										
252	249	3059/4	3059/4	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	2763										
252	249	3059/4	3059/4	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2764		articStaccatoAbove								
252	249	3061/4	3061/4	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2765		articStaccatoAbove								
252	249	3063/4	3063/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2766		articStaccatoAbove								
252	249	3065/4	3065/4	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	2767										
252	249	3065/4	3065/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2768		articStaccatoAbove								
252	249	3067/4	3067/4	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2769		articStaccatoAbove								
252	249	3069/4	3069/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2770		articStaccatoAbove								
252	249	3059/4	3059/4	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	2771										
252	249	3065/4	3065/4	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	2772										
253	250	3071/4	3071/4	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	2773									192	
253	250	3075/4	3075/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2774										
253	250	3077/4	3077/4	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	2775										
253	250	3077/4	3077/4	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	2776									193	
253	250	3081/4	3081/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2777										
253	250	3071/4	3071/4	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	2778										
254	251	3083/4	3083/4	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	2779										
254	251	3083/4	3083/4	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2780		articStaccatoAbove								
254	251	3085/4	3085/4	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2781		articStaccatoAbove								
254	251	3087/4	3087/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2782		articStaccatoAbove								
254	251	3089/4	3089/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2783		articStaccatoAbove								
254	251	3091/4	3091/4	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2784		articStaccatoAbove								
254	251	3093/4	3093/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2785		articStaccatoAbove								
254	251	3083/4	3083/4	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	2786										
254	251	3089/4	3089/4	1.5	3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	2787										
255	252	3095/4	3095/4	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	2788									194	
255	252	3099/4	3099/4	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2789										
255	252	3101/4	3101/4	0.0	3/8	3/8	Dynamic	6/8	1	1	0					f									
255	252	3101/4	3101/4	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	2790										
255	252	3101/4	3101/4	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	2791									195	
255	252	3105/4	3105/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2792										
255	252	3095/4	3095/4	1.5	0	0	Chord	6/8	2	1	3/8		1/4	3/2	2793										
255	252	3101/4	3101/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2794		articStaccatoAbove								
255	252	3103/4	3103/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2795		articStaccatoAbove								
255	252	3105/4	3105/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2796		articStaccatoAbove								
256	253	3107/4	3107/4	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	2797										
256	253	3107/4	3107/4	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2798										
256	253	3109/4	3109/4	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	2799										
256	253	1555/2	1555/2	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	2800										
256	253	3111/4	3111/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	2801										
256	253	778	778	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	2802										
256	253	3113/4	3113/4	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	2803										
256	253	3113/4	3113/4	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	2804									196	
256	253	3117/4	3117/4	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2805										
256	253	3107/4	3107/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2806										
256	253	3113/4	3113/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2807										
256	253	3115/4	3115/4	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2808										
256	253	3117/4	3117/4	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2809										
257	254	3119/4	3119/4	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	2810										
257	254	3119/4	3119/4	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2811										
257	254	3121/4	3121/4	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	2812										
257	254	1561/2	1561/2	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	2813										
257	254	3123/4	3123/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	2814										
257	254	781	781	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	2815										
257	254	3125/4	3125/4	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	2816										
257	254	3125/4	3125/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2817										
257	254	3127/4	3127/4	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	2818										
257	254	782	782	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	2819										
257	254	3129/4	3129/4	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	2820										
257	254	1565/2	1565/2	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	2821										
257	254	3119/4	3119/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2822										
257	254	3125/4	3125/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2823										
258	255	3131/4	3131/4	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	2824										
258	255	3131/4	3131/4	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2825										
258	255	3133/4	3133/4	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	2826										
258	255	1567/2	1567/2	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	2827										
258	255	3135/4	3135/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	2828										
258	255	784	784	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	2829										
258	255	3137/4	3137/4	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	2830										
258	255	3137/4	3137/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2831										
258	255	3139/4	3139/4	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	2832										
258	255	785	785	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	2833										
258	255	3141/4	3141/4	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	2834										
258	255	1571/2	1571/2	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	2835										
258	255	3131/4	3131/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2836										
258	255	3137/4	3137/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2837										
259	256	3143/4	3143/4	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2838										
259	256	3147/4	3147/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	2839									197	
259	256	787	787	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	2840									197	
259	256	3149/4	3149/4	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2841										
259	256	3153/4	3153/4	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	2842									198	
259	256	1577/2	1577/2	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	2843									198	
259	256	3143/4	3143/4	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	2844										
259	256	3147/4	3147/4	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	2845									199	
259	256	787	787	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	2846									199	
259	256	3149/4	3149/4	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2847										
259	256	3153/4	3153/4	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	2848									200	
259	256	1577/2	1577/2	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	2849									200	
260	257	3155/4	3155/4	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	2850										
260	257	3159/4	3159/4	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	2851									201	
260	257	790	790	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	2852									201	
