mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_line
170	170	509	509	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1371									
170	170	1019/2	1019/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1372									
171	171	510	510	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1373									
171	171	511	511	0.25	1/4	1/4	Chord	3/4	1	1	1/16		1/16	1	1374									
171	171	2045/4	2045/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1375									
171	171	1023/2	1023/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1376									
171	171	2047/4	2047/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1377									
171	171	512	512	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1378									
171	171	2049/4	2049/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1379									
171	171	1025/2	1025/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1380									
171	171	2051/4	2051/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1381									
171	171	510	510	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1382									
171	171	1021/2	1021/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1383									
171	171	511	511	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1384									
171	171	1023/2	1023/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1385									
171	171	512	512	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1386									
171	171	1025/2	1025/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1387									
172	172	513	513	0.25	0	0	Chord	3/4	1	1	1/16		1/16	1	1388									
172	172	2053/4	2053/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1389									
172	172	1027/2	1027/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1390									
172	172	2055/4	2055/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1391									
172	172	514	514	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1392								144	
172	172	515	515	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1393									
172	172	513	513	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1394									
172	172	1027/2	1027/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1395									
172	172	514	514	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1396									
172	172	1029/2	1029/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1397									
172	172	515	515	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1398									
172	172	1031/2	1031/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1399									
173	173	516	516	0.0	0	0	Chord	3/4	1	1	0	grace32	1/32	1	1400									
173	173	516	516	0.0	0	0	Chord	3/4	1	1	0	grace32	1/32	1	1401									
173	173	516	516	0.0	0	0	Chord	3/4	1	1	0	grace32	1/32	1	1402									
173	173	516	516	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	1403									
173	173	518	518	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1404								145	
173	173	2073/4	2073/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1405								145	
173	173	1037/2	1037/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1406								145	
173	173	2075/4	2075/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1407									
173	173	516	516	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1408									
173	173	1033/2	1033/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1409									
173	173	517	517	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1410									
173	173	1035/2	1035/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1411									
173	173	518	518	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1412									
173	173	1037/2	1037/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1413									
174	174	519	519	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	1414									
174	174	521	521	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1415								146	
174	174	2085/4	2085/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1416								146	
174	174	1043/2	1043/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1417								146	
174	174	2087/4	2087/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1418									
174	174	519	519	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1419									
174	174	1039/2	1039/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1420									
174	174	520	520	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1421									
174	174	1041/2	1041/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1422									
174	174	521	521	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1423									
174	174	1043/2	1043/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1424									
175	175	522	522	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	1425									
175	175	1047/2	1047/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1426								147	
175	175	2095/4	2095/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1427									
175	175	524	524	0.25	1/2	1/2	Chord	3/4	1	1	1/16		1/16	1	1428									
175	175	2097/4	2097/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1429									
175	175	1049/2	1049/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1430									
175	175	2099/4	2099/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1431									
175	175	522	522	1.5	0	0	Chord	3/4	2	1	3/8		1/4	3/2	1432									
175	175	1047/2	1047/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1433								148	
175	175	2095/4	2095/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1434									
175	175	524	524	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1435									
175	175	2097/4	2097/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1436									
175	175	1049/2	1049/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1437									
175	175	2099/4	2099/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1438									
176	176	525	525	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1439		articStaccatoAbove							
176	176	526	526	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1440		articStaccatoBelow							
176	176	525	525	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1441		articStaccatoAbove							
176	176	526	526	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1442		articStaccatoBelow							
177	177	528	528	0.0	0	0	Dynamic	3/4	1	1	0					p								
177	177	528	528	0.0	0	0	Chord	3/4	1	1	0	grace16	1/16	1	1443									
177	177	528	528	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1444		articStaccatoBelow							
177	177	529	529	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1445		articStaccatoBelow							
177	177	530	530	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1446		articStaccatoBelow							
177	177	528	528	0.0	0	0	Chord	3/4	2	1	0	grace16	1/32	1	1447									
177	177	528	528	0.0	0	0	Chord	3/4	2	1	0	grace16	1/32	1	1448									
177	177	528	528	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1449									
178	178	531	531	0.0	0	0	Chord	3/4	1	1	0	grace16	1/16	1	1450									
178	178	531	531	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	1451								149	
178	178	1065/2	1065/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1452									
178	178	533	533	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1453									
178	178	531	531	0.0	0	0	Chord	3/4	2	1	0	grace16	1/32	1	1454									
178	178	531	531	0.0	0	0	Chord	3/4	2	1	0	grace16	1/32	1	1455									
178	178	531	531	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1456									
179	179	534	534	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1457								150	
179	179	1069/2	1069/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1458									
179	179	535	535	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	1459								151	
179	179	1073/2	1073/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1460									
179	179	534	534	1.0	0	0	Chord	3/4	1	2	1/4		1/4	1	1461									
179	179	534	534	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1462									
179	179	535	535	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1463									
179	179	536	536	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1464									
180	180	537	537	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	1465								152	
180	180	539	539	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1466									
180	180	537	537	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1467									
180	180	538	538	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1468									
181	181	540	540	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	1469									
181	181	1083/2	1083/2	0.0	3/8	3/8	Chord	3/4	1	1	0	grace16	1/16	1	1470									
181	181	1083/2	1083/2	0.0	3/8	3/8	Chord	3/4	1	1	0	grace16	1/16	1	1471									
181	181	1083/2	1083/2	0.0	3/8	3/8	Chord	3/4	1	1	0	grace16	1/16	1	1472									
181	181	1083/2	1083/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1473								153	
181	181	542	542	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1474								153	
181	181	1085/2	1085/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1475									
181	181	540	540	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1476								154	
181	181	541	541	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1477									
182	182	543	543	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1478								155	
182	182	1087/2	1087/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1479								155	
182	182	544	544	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1480								155	
182	182	1089/2	1089/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1481								155	
182	182	545	545	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1482								155	
182	182	1091/2	1091/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1483									
182	182	543	543	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1484								156	
182	182	544	544	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1485									
183	183	546	546	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1486								157	
183	183	1093/2	1093/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1487									
183	183	547	547	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1488									
183	183	1095/2	1095/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1489									
183	183	548	548	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1490									
183	183	1097/2	1097/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1491									
183	183	546	546	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1492									
183	183	547	547	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1493								158	
183	183	548	548	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1494									
184	184	549	549	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1495								159	
184	184	1099/2	1099/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1496								159	
184	184	550	550	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1497								159	
184	184	1101/2	1101/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1498								159	
184	184	551	551	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1499								159	
184	184	1103/2	1103/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1500									
184	184	549	549	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1501									
185	185	552	552	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1502								160	
185	185	1105/2	1105/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1503									
185	185	553	553	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1504								161	
185	185	1107/2	1107/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1505									
185	185	554	554	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1506								162	
185	185	1109/2	1109/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1507									
185	185	552	552	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	1508									
185	185	1657/3	1657/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	1509									
185	185	1658/3	1658/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	1510									
185	185	553	553	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12		1/8	2/3	1511									
185	185	1660/3	1660/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12		1/8	2/3	1512									
185	185	1661/3	1661/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12		1/8	2/3	1513									
185	185	554	554	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12		1/8	2/3	1514									
185	185	1663/3	1663/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12		1/8	2/3	1515									
185	185	1664/3	1664/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12		1/8	2/3	1516									
186	186	555	555	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1517								163	
186	186	1111/2	1111/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1518									
186	186	556	556	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1519								164	
186	186	1113/2	1113/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1520									
186	186	557	557	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1521								165	
186	186	1115/2	1115/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1522									
186	186	555	555	0.3333333333333333	0	0	Chord	3/4	2	1	1/12		1/8	2/3	1523									
186	186	1666/3	1666/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12		1/8	2/3	1524									
186	186	1667/3	1667/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12		1/8	2/3	1525									
186	186	556	556	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12		1/8	2/3	1526									
186	186	1669/3	1669/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12		1/8	2/3	1527									
186	186	1670/3	1670/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12		1/8	2/3	1528									
186	186	557	557	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12		1/8	2/3	1529									
186	186	1672/3	1672/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12		1/8	2/3	1530									
186	186	1673/3	1673/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12		1/8	2/3	1531									
187	187	558	558	0.0	0	0	Dynamic	3/4	1	1	0					p								
187	187	558	558	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1532								166	
187	187	1117/2	1117/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1533									
187	187	559	559	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1534								167	
187	187	1119/2	1119/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1535									
187	187	560	560	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1536								168	
187	187	1121/2	1121/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1537									
187	187	559	559	1.0	1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	1538									
187	187	560	560	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	1539									
187	187	558	558	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1540									
187	187	559	559	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1541									
187	187	560	560	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1542									
188	188	561	561	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	1543								169	
188	188	1125/2	1125/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1544									
188	188	563	563	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1545									
188	188	561	561	2.0	0	0	Chord	3/4	1	2	1/2		1/2	1	1546									
188	188	563	563	1.0	1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	1547									
188	188	561	561	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1548									
188	188	562	562	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1549									
188	188	563	563	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1550									
189	189	564	564	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	1551									
189	189	1131/2	1131/2	0.0	3/8	3/8	Spanner	3/4	1	1	0													4
189	189	1131/2	1131/2	0.0	3/8	3/8	Chord	3/4	1	1	0	grace16	1/32	1	1552									4
189	189	1131/2	1131/2	0.0	3/8	3/8	Chord	3/4	1	1	0	grace16	1/32	1	1553									4
189	189	1131/2	1131/2	0.0	3/8	3/8	Chord	3/4	1	1	0	grace16	1/32	1	1554									4
189	189	1131/2	1131/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1555								170	4
189	189	566	566	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1556								170	4
189	189	1133/2	1133/2	0.0	5/8	5/8	Spanner	3/4	1	1	0													
189	189	1133/2	1133/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1557									
189	189	564	564	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1558								171	
189	189	1129/2	1129/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1559								171	
189	189	565	565	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1560								171	
189	189	1131/2	1131/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1561								171	
189	189	566	566	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1562								171	
189	189	1133/2	1133/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1563								171	
190	190	567	567	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1564								172	
190	190	1135/2	1135/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1565								172	
190	190	568	568	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1566								172	
190	190	1137/2	1137/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1567								172	
190	190	569	569	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1568								172	
190	190	1139/2	1139/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1569									
190	190	567	567	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1570								171	
190	190	1135/2	1135/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1571								171	
190	190	568	568	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1572								171	
190	190	1137/2	1137/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1573								171	
190	190	569	569	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1574								171	
190	190	1139/2	1139/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1575									
191	191	570	570	0.0	0	0	Dynamic	3/4	1	1	0					f								
191	191	570	570	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1576								173	
191	191	1141/2	1141/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1577								173	
191	191	571	571	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1578								173	
191	191	1143/2	1143/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1579								173	
191	191	572	572	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1580								173	
191	191	1145/2	1145/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1581									
191	191	570	570	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1582									
191	191	571	571	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1583									
191	191	572	572	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1584									
192	192	573	573	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1585								174	
192	192	1147/2	1147/2	0.0	1/8	1/8	Dynamic	3/4	1	1	0					p								
192	192	1147/2	1147/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1586									
192	192	1149/2	1149/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1587									
192	192	1151/2	1151/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1588									
192	192	573	573	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1589									
192	192	574	574	0.0	1/4	1/4	Dynamic	3/4	2	1	0					p								
192	192	574	574	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1590									
192	192	575	575	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1591									
193	193	1153/2	1153/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1592									
193	193	1155/2	1155/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1593									
193	193	1157/2	1157/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1594									
193	193	576	576	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1595									
193	193	577	577	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1596									
193	193	578	578	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1597									
194	194	579	579	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1598									
194	194	1159/2	1159/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1599									
194	194	1161/2	1161/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1600									
194	194	1163/2	1163/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1601									
194	194	579	579	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1602									
194	194	580	580	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1603									
194	194	581	581	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1604									
195	195	582	582	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1605									
195	195	1165/2	1165/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1606									
195	195	1167/2	1167/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1607									
195	195	1169/2	1169/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1608									
195	195	582	582	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1609									
195	195	583	583	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1610									
195	195	584	584	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1611									
196	196	585	585	0.0	0	0	Dynamic	3/4	1	1	0					f								
196	196	585	585	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1612									
196	196	1171/2	1171/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1613									
196	196	1173/2	1173/2	0.0	3/8	3/8	Dynamic	3/4	1	1	0					p								
196	196	1173/2	1173/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1614									
196	196	1175/2	1175/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1615									
196	196	585	585	0.0	0	0	Dynamic	3/4	2	1	0					f								
196	196	585	585	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1616									
196	196	586	586	0.0	1/4	1/4	Dynamic	3/4	2	1	0					p								
196	196	586	586	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1617									
196	196	587	587	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1618									
197	197	588	588	0.0	0	0	Dynamic	3/4	1	1	0					f								
197	197	588	588	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1619									
197	197	1177/2	1177/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1620									
197	197	1179/2	1179/2	0.0	3/8	3/8	Dynamic	3/4	1	1	0					p								
197	197	1179/2	1179/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1621									
197	197	1181/2	1181/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1622									
197	197	588	588	0.0	0	0	Dynamic	3/4	2	1	0					f								
197	197	588	588	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1623									
197	197	589	589	0.0	1/4	1/4	Dynamic	3/4	2	1	0					p								
197	197	589	589	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1624									
197	197	590	590	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1625									
198	198	591	591	0.0	0	0	Dynamic	3/4	1	1	0					f								
198	198	591	591	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1626									
198	198	1183/2	1183/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1627									
198	198	1185/2	1185/2	0.0	3/8	3/8	Dynamic	3/4	1	1	0					p								
198	198	1185/2	1185/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1628									
198	198	1187/2	1187/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1629									
198	198	591	591	0.0	0	0	Dynamic	3/4	2	1	0					f								
198	198	591	591	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1630									
198	198	592	592	0.0	1/4	1/4	Dynamic	3/4	2	1	0					p								
198	198	592	592	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1631									
198	198	593	593	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1632									
199	199	594	594	0.0	0	0	Dynamic	3/4	1	1	0					f								
199	199	594	594	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1633									
199	199	1189/2	1189/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1634									
199	199	1191/2	1191/2	0.0	3/8	3/8	Dynamic	3/4	1	1	0					p								
199	199	1191/2	1191/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1635									
199	199	1193/2	1193/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1636									
