mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_line
66	66	130	130	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	801										
66	66	131	131	0.0	1/4	1/4	Dynamic	2/4	1	1	0					m									
66	66	131	131	0.0	1/4	1/4	Dynamic	2/4	1	1	0					fp									
66	66	131	131	0.0	1/4	1/4	Chord	2/4	1	1	0	grace16	1/32	1	802										
66	66	131	131	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	803									77	
66	66	527/4	527/4	0.08333333333333333	7/16	7/16	Chord	2/4	1	1	1/48		1/32	2/3	804									77	
66	66	791/6	791/6	0.08333333333333333	11/24	11/24	Chord	2/4	1	1	1/48		1/32	2/3	805									77	
66	66	1583/12	1583/12	0.08333333333333333	23/48	23/48	Chord	2/4	1	1	1/48		1/32	2/3	806									77	
66	66	130	130	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	807									78	
66	66	521/4	521/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	808									78	
66	66	261/2	261/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	809									78	
66	66	523/4	523/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	810									78	
66	66	131	131	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	811									78	
66	66	525/4	525/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	812									78	
66	66	263/2	263/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	813									78	
66	66	527/4	527/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	814										
67	67	132	132	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	815										
67	67	265/2	265/2	0.0	1/8	1/8	Dynamic	2/4	1	1	0					p									
67	67	265/2	265/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	816									79	
67	67	1063/8	1063/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	817									79	
67	67	133	133	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	818										
67	67	267/2	267/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	819										
67	67	132	132	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	820										
67	67	267/2	267/2	0.0	3/8	3/8	Dynamic	2/4	2	1	0					p									
67	67	267/2	267/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	821										
68	68	134	134	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	822									80	
68	68	135	135	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	823										
68	68	134	134	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	824										
68	68	269/2	269/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	825										
68	68	135	135	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	826										
69	69	136	136	0.0	0	0	Dynamic	2/4	1	1	0					p									
69	69	136	136	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	827									81	
69	69	273/2	273/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	828										
69	69	137	137	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	829										
69	69	275/2	275/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	830		ornamentTrill								
69	69	136	136	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	831		articStaccatoAbove								
69	69	273/2	273/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	832										
69	69	137	137	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	833		articStaccatoAbove								
69	69	275/2	275/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	834		articStaccatoAbove								
70	70	138	138	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	835									82	
70	70	277/2	277/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	836										
70	70	139	139	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	837										
70	70	138	138	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	838									83	
70	70	277/2	277/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	839										
70	70	139	139	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	840										
71	71	140	140	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	841									84	
71	71	281/2	281/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	842										
71	71	141	141	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	843									85	
71	71	283/2	283/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	844										
71	71	140	140	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	845										
71	71	141	141	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	846										
71	71	140	140	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	847									86	
71	71	281/2	281/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	848										
71	71	141	141	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	849									87	
71	71	283/2	283/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	850										
72	72	142	142	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	851									88	
72	72	143	143	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	852										
72	72	142	142	1.5	0	0	Chord	2/4	1	2	3/8		1/4	3/2	853										
72	72	142	142	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	854									89	
72	72	143	143	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	855										
73	73	144	144	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	856									90	
73	73	289/2	289/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	857										
73	73	145	145	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	858									91	
73	73	291/2	291/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	859		ornamentTrill								
73	73	145	145	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	860									92	
73	73	145	145	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	861										
74	74	146	146	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	862									93	
74	74	293/2	293/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	863										
74	74	147	147	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	864										
74	74	146	146	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	865									92	
74	74	147	147	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	866										
74	74	146	146	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	867										
74	74	147	147	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	868										
75	75	148	148	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	869									94	
75	75	297/2	297/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	870										
75	75	149	149	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	871									95	
75	75	299/2	299/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	872										
75	75	148	148	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	873									96	
75	75	149	149	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	874										
75	75	148	148	2.0	0	0	Chord	2/4	2	2	1/2		1/2	1	875										
76	76	150	150	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	876									97	
76	76	151	151	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	877										
76	76	150	150	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	878									98	
76	76	151	151	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	879										
76	76	150	150	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	880										
76	76	151	151	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	881										
77	77	152	152	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	882									99	
77	77	305/2	305/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	883										
77	77	153	153	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	884									100	
77	77	307/2	307/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	885		ornamentTrill								
77	77	152	152	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	886									101	
77	77	609/4	609/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	887									101	
77	77	305/2	305/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	888									101	
77	77	611/4	611/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	889									101	
77	77	153	153	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	890									101	
77	77	613/4	613/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	891									101	
77	77	307/2	307/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	892									101	
77	77	615/4	615/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	893										
78	78	154	154	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	894									102	
78	78	309/2	309/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	895										
78	78	155	155	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	896										
78	78	154	154	0.0	0	0	StaffText	2/4	2	1	0							<i>simile</i>							
78	78	154	154	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	897										
78	78	617/4	617/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	898										
78	78	309/2	309/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	899										
78	78	619/4	619/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	900										
78	78	155	155	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	901										
78	78	621/4	621/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	902										
78	78	311/2	311/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	903										
78	78	623/4	623/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	904										
79	79	156	156	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	905									103	
79	79	313/2	313/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	906										
79	79	157	157	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	907									104	
79	79	315/2	315/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	908										
79	79	156	156	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	909										
79	79	625/4	625/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	910										
79	79	313/2	313/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	911										
79	79	627/4	627/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	912										
79	79	157	157	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	913										
79	79	629/4	629/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	914										
79	79	315/2	315/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	915										
79	79	631/4	631/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	916										
80	80	158	158	0.0	0	0	Dynamic	2/4	1	1	0					fp									
80	80	158	158	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	917									105	
80	80	159	159	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	918										
80	80	158	158	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	919										
80	80	633/4	633/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	920										
80	80	317/2	317/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	921										
80	80	635/4	635/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	922										
80	80	159	159	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	923										
80	80	637/4	637/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	924										
80	80	319/2	319/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	925										
80	80	639/4	639/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	926										
81	81	160	160	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	927									106	
81	81	321/2	321/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	928										
81	81	161	161	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	929									107	
81	81	323/2	323/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	930		articStaccatoAbove								
81	81	160	160	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	931										
81	81	641/4	641/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	932										
81	81	321/2	321/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	933										
81	81	643/4	643/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	934										
81	81	161	161	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	935										
81	81	645/4	645/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	936										
81	81	323/2	323/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	937										
81	81	647/4	647/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	938										
82	82	162	162	0.0	0	0	Dynamic	2/4	1	1	0					fp									
82	82	162	162	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	939									108	
82	82	163	163	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	940										
82	82	162	162	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	941										
82	82	649/4	649/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	942										
82	82	325/2	325/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	943										
82	82	651/4	651/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	944										
82	82	163	163	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	945										
82	82	653/4	653/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	946										
82	82	327/2	327/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	947										
82	82	655/4	655/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	948										
83	83	164	164	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	949									109	
83	83	329/2	329/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	950										
83	83	165	165	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	951									110	
83	83	331/2	331/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	952										
83	83	164	164	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	953										
83	83	657/4	657/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	954										
83	83	329/2	329/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	955										
83	83	659/4	659/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	956										
83	83	165	165	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	957										
83	83	661/4	661/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	958										
83	83	331/2	331/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	959										
83	83	663/4	663/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	960										
84	84	166	166	0.0	0	0	Dynamic	2/4	1	1	0					fp									
84	84	166	166	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	961									111	
84	84	167	167	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	962										
84	84	166	166	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	963										
84	84	665/4	665/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	964										
84	84	333/2	333/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	965										
84	84	667/4	667/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	966										
84	84	167	167	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	967										
84	84	669/4	669/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	968										
84	84	335/2	335/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	969										
84	84	671/4	671/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	970										
85	85	168	168	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	971									112	
85	85	675/4	675/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	972									112	
85	85	1351/8	1351/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	973									112	
85	85	169	169	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	974										
85	85	339/2	339/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	975		articStaccatoAbove								
85	85	168	168	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	976										
85	85	673/4	673/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	977										
85	85	337/2	337/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	978										
85	85	675/4	675/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	979										
85	85	169	169	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	980										
85	85	677/4	677/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	981										
85	85	339/2	339/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	982										
85	85	679/4	679/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	983										
86	86	170	170	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	984										
86	86	343/2	343/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	985		articStaccatoAbove								
86	86	170	170	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	986										
86	86	681/4	681/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	987										
86	86	341/2	341/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	988										
86	86	683/4	683/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	989										
86	86	171	171	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	990										
86	86	685/4	685/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	991										
86	86	343/2	343/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	992										
86	86	687/4	687/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	993										
87	87	172	172	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	994									113	
87	87	345/2	345/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	995										
87	87	347/2	347/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	996		articStaccatoAbove								
87	87	172	172	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	997										
87	87	689/4	689/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	998										
87	87	345/2	345/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	999										
87	87	691/4	691/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1000										
87	87	173	173	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1001										
87	87	693/4	693/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1002										
87	87	347/2	347/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1003										
87	87	695/4	695/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1004										
88	88	174	174	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1005									114	
88	88	349/2	349/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1006										
88	88	351/2	351/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1007		articStaccatoAbove								
88	88	174	174	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1008										
88	88	697/4	697/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1009										
88	88	349/2	349/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1010										
88	88	699/4	699/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1011										
88	88	175	175	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1012										
88	88	701/4	701/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1013										
88	88	351/2	351/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1014										
88	88	703/4	703/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1015										
89	89	353/2	353/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1016									115	
89	89	707/4	707/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1017										
89	89	355/2	355/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1018									116	
89	89	711/4	711/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1019										
89	89	176	176	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1020										
89	89	705/4	705/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1021										
89	89	353/2	353/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1022										
89	89	707/4	707/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1023										
89	89	177	177	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1024										
89	89	709/4	709/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1025										
89	89	355/2	355/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1026										
89	89	711/4	711/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1027										
90	90	178	178	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1028									117	
90	90	357/2	357/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1029										
90	90	717/4	717/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1030									118	
90	90	359/2	359/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1031									118	
90	90	719/4	719/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1032										
90	90	178	178	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1033										
90	90	713/4	713/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1034										
90	90	357/2	357/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1035										
90	90	715/4	715/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1036										
90	90	179	179	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1037										
90	90	717/4	717/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1038										
90	90	359/2	359/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1039										
90	90	719/4	719/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1040										
91	91	721/4	721/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1041									119	
91	91	361/2	361/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1042									119	
91	91	723/4	723/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1043										
91	91	725/4	725/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1044									120	
91	91	363/2	363/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1045										
91	91	727/4	727/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1046										
91	91	180	180	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1047										
91	91	721/4	721/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1048										
91	91	361/2	361/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1049										
91	91	723/4	723/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1050										
91	91	181	181	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1051										
91	91	725/4	725/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1052										
91	91	363/2	363/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1053										
91	91	727/4	727/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1054										
92	92	182	182	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1055									121	
92	92	365/2	365/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1056										
92	92	183	183	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1057									122	
92	92	367/2	367/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1058										
92	92	182	182	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1059										
92	92	183	183	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1060										
93	93	184	184	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1061									123	
93	93	369/2	369/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1062										
93	93	184	184	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1063										
94	94	186	186	0.0	0	0	Dynamic	2/4	1	1	0					pp									
94	94	186	186	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1064									124	
94	94	373/2	373/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1065										
94	94	187	187	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1066									125	
94	94	375/2	375/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1067										
94	94	186	186	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1068										
94	94	187	187	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1069										
95	95	188	188	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1070									126	
95	95	377/2	377/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1071										
95	95	188	188	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1072										
96	96	190	190	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	1073									127	
96	96	763/4	763/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1074									127	
96	96	1527/8	1527/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1075									127	
96	96	191	191	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1076										
96	96	383/2	383/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1077										
96	96	190	190	0.0	0	0	StaffText	2/4	2	1	0							sotto voce							
96	96	381/2	381/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1078										
96	96	191	191	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1079										
96	96	383/2	383/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1080										
97	97	192	192	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1081									128	
